date_code,value,variable,official_name
2020-03-23,0,COVID-19 patients in ICU - Total,Borders
2020-03-25,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-26,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-24,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-28,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-27,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-21,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-20,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-23,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-22,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-04-03,6,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-04-04,5,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-04-02,5,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-04-06,5,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-04-05,5,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-30,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-29,5,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-04-01,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-31,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-04-21,9,COVID-19 patients in ICU - Total,Borders
2020-04-22,7,COVID-19 patients in ICU - Total,Borders
2020-04-20,7,COVID-19 patients in ICU - Total,Borders
2020-04-24,5,COVID-19 patients in ICU - Total,Borders
2020-04-23,0,COVID-19 patients in ICU - Total,Borders
2020-04-17,6,COVID-19 patients in ICU - Total,Borders
2020-04-16,6,COVID-19 patients in ICU - Total,Borders
2020-04-19,6,COVID-19 patients in ICU - Total,Borders
2020-04-18,6,COVID-19 patients in ICU - Total,Borders
2020-04-30,0,COVID-19 patients in ICU - Total,Borders
2020-04-29,0,COVID-19 patients in ICU - Total,Borders
2020-03-19,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-03-18,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-04-26,0,COVID-19 patients in ICU - Total,Borders
2020-04-25,5,COVID-19 patients in ICU - Total,Borders
2020-04-28,0,COVID-19 patients in ICU - Total,Borders
2020-04-27,0,COVID-19 patients in ICU - Total,Borders
2020-03-18,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-19,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-21,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-20,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-13,14,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-14,13,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-12,14,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-16,13,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-15,13,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-09,15,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-08,16,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-11,15,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-10,14,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-22,8,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-21,10,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-24,7,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-23,10,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-18,12,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-17,11,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-20,11,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-19,10,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-27,7,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-28,7,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-26,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-30,9,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-29,7,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-23,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-22,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-25,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-24,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-05,14,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-04,14,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-07,14,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-06,16,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-01,11,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-03-31,10,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-03,14,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-04-02,11,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-19,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-19,0,COVID-19 patients in ICU - Total,Tayside
2020-05-19,21,COVID-19 patients in hospital - Confirmed,Borders
2020-05-19,32,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-19,7,COVID-19 patients in ICU - Total,Lothian
2020-05-19,7,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-19,0,COVID-19 patients in ICU - Total,Shetland
2020-05-19,0,COVID-19 patients in ICU - Total,Orkney
2020-05-19,5,COVID-19 patients in hospital - Confirmed,Highland
2020-05-19,95,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-19,428,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-19,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-19,187,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-19,74,COVID-19 patients in hospital - Confirmed,Fife
2020-05-19,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-19,84,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-19,19,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-19,6,COVID-19 patients in ICU - Total,Grampian
2020-05-19,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-19,0,COVID-19 patients in ICU - Total,Highland
2020-05-19,20,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-19,0,COVID-19 patients in ICU - Total,Borders
2020-05-19,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-19,0,COVID-19 patients in ICU - Total,Fife
2020-05-19,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-19,14,COVID-19 patients in hospital - Suspected,Borders
2020-05-19,11,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-19,63,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-19,47,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-19,34,COVID-19 patients in hospital - Suspected,Fife
2020-05-19,18,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-19,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-19,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-19,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-19,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-19,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-19,25,COVID-19 patients in hospital - Suspected,Tayside
2020-05-19,57,COVID-19 patients in hospital - Suspected,Highland
2020-05-19,55,COVID-19 patients in hospital - Suspected,Grampian
2020-05-19,87,COVID-19 patients in hospital - Suspected,Lothian
2020-05-19,77,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-18,0,COVID-19 patients in ICU - Total,Orkney
2020-05-18,0,COVID-19 patients in ICU - Total,Shetland
2020-05-18,10,COVID-19 patients in ICU - Total,Lothian
2020-05-18,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-18,0,COVID-19 patients in ICU - Total,Tayside
2020-05-18,20,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-18,7,COVID-19 patients in ICU - Total,Grampian
2020-05-18,10,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-18,0,COVID-19 patients in ICU - Total,Highland
2020-05-18,19,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-18,88,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-18,75,COVID-19 patients in hospital - Confirmed,Fife
2020-05-18,6,COVID-19 patients in hospital - Confirmed,Highland
2020-05-18,434,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-18,32,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-18,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-18,27,COVID-19 patients in hospital - Confirmed,Borders
2020-05-18,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-18,0,COVID-19 patients in ICU - Total,Borders
2020-05-18,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-18,0,COVID-19 patients in ICU - Total,Fife
2020-05-18,5,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-18,33,COVID-19 patients in hospital - Suspected,Tayside
2020-05-18,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-18,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-18,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-18,23,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-18,17,COVID-19 patients in hospital - Suspected,Borders
2020-05-18,57,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-18,192,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-18,103,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-18,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-18,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-18,63,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-18,22,COVID-19 patients in hospital - Suspected,Highland
2020-05-18,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-18,90,COVID-19 patients in hospital - Suspected,Lothian
2020-05-18,28,COVID-19 patients in hospital - Suspected,Fife
2020-05-18,10,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-18,61,COVID-19 patients in hospital - Suspected,Grampian
2020-05-18,37,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-21,6,COVID-19 patients in ICU - Total,Grampian
2020-05-21,16,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-21,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-21,0,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-21,0,COVID-19 patients in ICU - Total,Highland
2020-05-21,0,COVID-19 patients in ICU - Total,Borders
2020-05-21,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-21,0,COVID-19 patients in ICU - Total,Fife
2020-05-21,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-21,29,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-21,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-21,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-21,12,COVID-19 patients in hospital - Confirmed,Borders
2020-05-21,0,COVID-19 patients in ICU - Total,Orkney
2020-05-21,12,COVID-19 patients in ICU - Total,Lothian
2020-05-21,0,COVID-19 patients in ICU - Total,Tayside
2020-05-21,0,COVID-19 patients in ICU - Total,Shetland
2020-05-21,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-21,16,COVID-19 patients in hospital - Suspected,Tayside
2020-05-21,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-21,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-21,29,COVID-19 patients in hospital - Suspected,Highland
2020-05-21,32,COVID-19 patients in hospital - Suspected,Grampian
2020-05-21,142,COVID-19 patients in hospital - Suspected,Lothian
2020-05-21,53,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-21,95,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-21,180,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-21,12,COVID-19 patients in hospital - Confirmed,Highland
2020-05-21,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-21,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-21,14,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-21,70,COVID-19 patients in hospital - Confirmed,Fife
2020-05-21,400,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-21,72,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-21,12,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-21,21,COVID-19 patients in hospital - Suspected,Borders
2020-05-21,41,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-21,21,COVID-19 patients in hospital - Suspected,Fife
2020-05-21,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-21,20,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-21,41,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-20,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-20,72,COVID-19 patients in hospital - Confirmed,Fife
2020-05-20,21,COVID-19 patients in hospital - Confirmed,Borders
2020-05-20,80,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-20,15,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-20,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-20,0,COVID-19 patients in ICU - Total,Tayside
2020-05-20,29,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-20,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-20,21,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-20,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-20,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-20,13,COVID-19 patients in hospital - Confirmed,Highland
2020-05-20,412,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-20,183,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-20,91,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-20,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-20,0,COVID-19 patients in ICU - Total,Borders
2020-05-20,0,COVID-19 patients in ICU - Total,Fife
2020-05-20,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-20,8,COVID-19 patients in ICU - Total,Lothian
2020-05-20,8,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-20,0,COVID-19 patients in ICU - Total,Shetland
2020-05-20,0,COVID-19 patients in ICU - Total,Orkney
2020-05-20,6,COVID-19 patients in ICU - Total,Grampian
2020-05-20,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-20,0,COVID-19 patients in ICU - Total,Highland
2020-05-20,18,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-20,33,COVID-19 patients in hospital - Suspected,Grampian
2020-05-20,33,COVID-19 patients in hospital - Suspected,Highland
2020-05-20,47,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-20,124,COVID-19 patients in hospital - Suspected,Lothian
2020-05-20,100,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-20,20,COVID-19 patients in hospital - Suspected,Borders
2020-05-20,69,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-20,31,COVID-19 patients in hospital - Suspected,Fife
2020-05-20,22,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-20,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-20,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-20,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-20,16,COVID-19 patients in hospital - Suspected,Tayside
2020-05-15,0,COVID-19 patients in ICU - Total,Borders
2020-05-15,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-15,0,COVID-19 patients in ICU - Total,Highland
2020-05-15,12,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-15,22,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-15,0,COVID-19 patients in ICU - Total,Orkney
2020-05-15,12,COVID-19 patients in ICU - Total,Lothian
2020-05-15,0,COVID-19 patients in ICU - Total,Fife
2020-05-15,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-15,8,COVID-19 patients in ICU - Total,Grampian
2020-05-15,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-14,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-15,28,COVID-19 patients in hospital - Suspected,Fife
2020-05-15,39,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-15,13,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-15,27,COVID-19 patients in hospital - Suspected,Highland
2020-05-15,53,COVID-19 patients in hospital - Suspected,Grampian
2020-05-15,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-15,9,COVID-19 patients in hospital - Suspected,Borders
2020-05-15,25,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-15,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-15,12,COVID-19 patients in hospital - Suspected,Tayside
2020-05-15,87,COVID-19 patients in hospital - Suspected,Lothian
2020-05-15,84,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-15,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-15,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-15,25,COVID-19 patients in hospital - Confirmed,Borders
2020-05-15,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-15,42,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-15,21,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-15,75,COVID-19 patients in hospital - Confirmed,Fife
2020-05-15,0,COVID-19 patients in ICU - Total,Tayside
2020-05-15,0,COVID-19 patients in ICU - Total,Shetland
2020-05-15,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-15,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-15,200,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-15,23,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-15,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-15,460,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-15,96,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-15,113,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-15,5,COVID-19 patients in hospital - Confirmed,Highland
2020-05-14,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-14,11,COVID-19 patients in ICU - Total,Grampian
2020-05-14,0,COVID-19 patients in ICU - Total,Fife
2020-05-14,0,COVID-19 patients in ICU - Total,Highland
2020-05-14,26,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-14,5,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-14,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-14,0,COVID-19 patients in ICU - Total,Borders
2020-05-13,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-13,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-13,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-13,14,COVID-19 patients in hospital - Suspected,Tayside
2020-05-14,24,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-14,17,COVID-19 patients in hospital - Suspected,Borders
2020-05-14,32,COVID-19 patients in hospital - Suspected,Fife
2020-05-14,7,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-14,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-14,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-14,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-14,25,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-14,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-14,88,COVID-19 patients in hospital - Suspected,Lothian
2020-05-14,18,COVID-19 patients in hospital - Suspected,Tayside
2020-05-14,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-14,53,COVID-19 patients in hospital - Suspected,Grampian
2020-05-14,50,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-14,61,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-14,28,COVID-19 patients in hospital - Suspected,Highland
2020-05-14,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-14,0,COVID-19 patients in ICU - Total,Tayside
2020-05-14,27,COVID-19 patients in hospital - Confirmed,Borders
2020-05-14,41,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-14,10,COVID-19 patients in ICU - Total,Lothian
2020-05-14,7,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-14,0,COVID-19 patients in ICU - Total,Shetland
2020-05-14,0,COVID-19 patients in ICU - Total,Orkney
2020-05-14,5,COVID-19 patients in hospital - Confirmed,Highland
2020-05-14,473,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-14,203,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-14,122,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-14,76,COVID-19 patients in hospital - Confirmed,Fife
2020-05-14,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-14,98,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-14,22,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-17,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-16,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-16,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-16,22,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-17,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-17,107,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-16,107,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-17,192,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-16,193,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-16,38,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-17,48,COVID-19 patients in hospital - Suspected,Ayrshire and Arran
2020-05-17,14,COVID-19 patients in hospital - Suspected,Borders
2020-05-16,15,COVID-19 patients in hospital - Suspected,Borders
2020-05-16,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-17,23,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-17,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-16,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-17,0,COVID-19 patients in hospital - Confirmed,Dumfries and Galloway
2020-05-17,26,COVID-19 patients in hospital - Confirmed,Borders
2020-05-17,76,COVID-19 patients in hospital - Confirmed,Fife
2020-05-16,74,COVID-19 patients in hospital - Confirmed,Fife
2020-05-16,33,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-16,25,COVID-19 patients in hospital - Confirmed,Borders
2020-05-17,32,COVID-19 patients in hospital - Confirmed,Ayrshire and Arran
2020-05-17,432,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-16,433,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-17,6,COVID-19 patients in hospital - Confirmed,Highland
2020-05-16,7,COVID-19 patients in hospital - Confirmed,Highland
2020-05-17,19,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-16,19,COVID-19 patients in hospital - Confirmed,Forth Valley
2020-05-17,89,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-16,92,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-17,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-16,9,COVID-19 patients in hospital - Suspected,Tayside
2020-05-17,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-16,0,COVID-19 patients in hospital - Suspected,Western Isles
2020-05-17,20,COVID-19 patients in hospital - Suspected,Tayside
2020-05-17,43,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-16,31,COVID-19 patients in hospital - Suspected,Grampian
2020-05-16,36,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-16,25,COVID-19 patients in hospital - Suspected,Highland
2020-05-17,28,COVID-19 patients in hospital - Suspected,Grampian
2020-05-17,15,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-16,21,COVID-19 patients in hospital - Suspected,Dumfries and Galloway
2020-05-17,21,COVID-19 patients in hospital - Suspected,Fife
2020-05-16,24,COVID-19 patients in hospital - Suspected,Fife
2020-05-16,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-17,52,COVID-19 patients in hospital - Suspected,Lothian
2020-05-16,0,COVID-19 patients in hospital - Suspected,Shetland
2020-05-17,0,COVID-19 patients in hospital - Suspected,Orkney
2020-05-16,74,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-17,30,COVID-19 patients in hospital - Suspected,Highland
2020-05-16,130,COVID-19 patients in hospital - Suspected,Lothian
2020-05-17,28,COVID-19 patients in hospital - Suspected,Lanarkshire
2020-05-17,11,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-16,11,COVID-19 patients in ICU - Total,Lothian
2020-05-16,10,COVID-19 patients in ICU - Total,Lanarkshire
2020-05-16,0,COVID-19 patients in ICU - Total,Orkney
2020-05-17,7,COVID-19 patients in ICU - Total,Lothian
2020-05-17,20,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-16,21,COVID-19 patients in ICU - Total,Greater Glasgow and Clyde
2020-05-17,0,COVID-19 patients in ICU - Total,Highland
2020-05-16,0,COVID-19 patients in ICU - Total,Highland
2020-05-16,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-17,0,COVID-19 patients in ICU - Total,Tayside
2020-05-17,0,COVID-19 patients in ICU - Total,Western Isles
2020-05-16,0,COVID-19 patients in ICU - Total,Shetland
2020-05-17,0,COVID-19 patients in ICU - Total,Orkney
2020-05-16,0,COVID-19 patients in ICU - Total,Tayside
2020-05-17,0,COVID-19 patients in ICU - Total,Shetland
2020-05-16,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-17,0,COVID-19 patients in ICU - Total,Ayrshire and Arran
2020-05-17,0,COVID-19 patients in ICU - Total,Borders
2020-05-16,0,COVID-19 patients in ICU - Total,Borders
2020-05-17,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-16,0,COVID-19 patients in ICU - Total,Forth Valley
2020-05-17,5,COVID-19 patients in ICU - Total,Grampian
2020-05-16,5,COVID-19 patients in ICU - Total,Grampian
2020-05-17,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-16,0,COVID-19 patients in ICU - Total,Dumfries and Galloway
2020-05-17,0,COVID-19 patients in ICU - Total,Fife
2020-05-16,0,COVID-19 patients in ICU - Total,Fife
2020-05-27,0,COVID-19 patients in hospital - Confirmed,Orkney
2020-05-27,0,COVID-19 patients in hospital - Confirmed,Shetland
2020-05-27,164,COVID-19 patients in hospital - Confirmed,Lothian
2020-05-27,0,COVID-19 patients in hospital - Confirmed,Western Isles
2020-05-27,14,COVID-19 patients in hospital - Confirmed,Tayside
2020-05-27,378,COVID-19 patients in hospital - Confirmed,Greater Glasgow and Clyde
2020-05-27,69,COVID-19 patients in hospital - Confirmed,Grampian
2020-05-27,78,COVID-19 patients in hospital - Confirmed,Lanarkshire
2020-05-27,9,COVID-19 patients in hospital - Confirmed,Highland
2020-05-27,35,COVID-19 patients in hospital - Suspected,Forth Valley
2020-05-27,16,COVID-19 patients in hospital - Suspected,Grampian
2020-05-27,22,COVID-19 patients in hospital - Suspected,Fife
